year,doy,agb,yield,fint,lai,gdd
1973,308,352.2423066868355,0.0,0.27079127458931407,0.5263254508645175,249.71600000000004
1973,309,352.8412518383647,0.0,0.2685469202019375,0.521203671714747,254.25050000000005
1973,310,352.89476981634516,0.0,0.2661868569927859,0.5158347605610407,257.39150000000006
1973,311,352.89476981634516,0.0,0.26397986734283374,0.5108296774560341,257.39150000000006
1973,312,352.89476981634516,0.0,0.2619366956578386,0.5062094663649942,260.26400000000007
1973,313,357.60144822199237,0.0,0.2627885585658781,0.5081342219744264,265.05500000000006
1973,314,357.60144822199237,0.0,0.2609794404912824,0.5040492295091237,265.05500000000006
1973,315,357.60144822199237,0.0,0.25932336960506563,0.5003185752712576,265.05500000000006
1973,316,357.60144822199237,0.0,0.2578154959497204,0.49692901495877995,267.4770000000001
1973,317,369.32659648799597,0.0,0.2634818088364681,0.5097022398486918,276.6305000000001
1973,318,392.8771942781747,0.0,0.2757252857055106,0.5376408648869351,289.4560000000001
1973,319,402.2385682561594,0.0,0.2790947669843651,0.5454126476573905,303.73050000000006
1973,320,417.7909607166649,0.0,0.28576672805920034,0.5609094309990348,318.00000000000006
1973,321,427.8299780040242,0.0,0.2891601593476868,0.5688468897217089,323.16800000000006
1973,322,427.8299780040242,0.0,0.2871889352339684,0.5642314666430265,327.74800000000005
1973,323,437.788161172587,0.0,0.2907138341440576,0.5724936915057941,337.13000000000005
1973,324,454.22471575830167,0.0,0.29753320316460186,0.5885952386374603,346.4100000000001
1973,325,477.3339517380156,0.0,0.30734513517526585,0.6120390573443032,357.7175000000001
1973,326,491.03341784073626,0.0,0.3118772465251869,0.6229800603593454,370.7505000000001
1973,327,520.6152076453484,0.0,0.3237993813812863,0.65210912310499,381.5730000000001
1973,328,546.8761662725327,0.0,0.3332345056770639,0.6755281293507388,392.1550000000001
1973,329,550.382434172176,0.0,0.3318540170569644,0.672080986635706,404.8755000000001
1973,330,561.2627128042,0.0,0.3337947425138913,0.6769291025005117,415.0015000000001
1973,331,573.4459633779001,0.0,0.33616385382489655,0.6828665462774466,423.4055000000001
1973,332,590.8432070300745,0.0,0.3405299376302474,0.6938645038177995,435.51200000000006
1973,333,600.3580400514697,0.0,0.34130638945301306,0.6958279724636648,442.39050000000003
1973,334,600.3580400514699,0.0,0.3381568858953271,0.6878778981474276,444.77900000000005
1973,335,621.6253491384379,0.0,0.3437193808794844,0.701944680762147,452.93550000000005
1973,336,621.625349138438,0.0,0.3404331869658561,0.6936200055621179,455.91850000000005
1973,337,642.29345518647,0.0,0.34542091051024204,0.7062714356269162,464.61050000000006
1973,338,667.4552943963413,0.0,0.3516604417384246,0.7222345170200962,476.76000000000005
1973,339,675.5057971178563,0.0,0.35099087861186606,0.7205141797494,489.31700000000006
1973,340,677.4595856467204,0.0,0.34809654374495114,0.713098002079766,496.1770000000001
1973,341,677.4595856467204,0.0,0.3446034742433135,0.7041914061375263,496.1770000000001
1973,342,677.4595856467204,0.0,0.3412195486103512,0.6956082569608538,496.1770000000001
1973,343,677.4595856467203,0.0,0.33794137538750557,0.6873352835826589,497.49550000000005
1973,344,677.4595856467204,0.0,0.3347726970174074,0.6793774795554831,497.49550000000005
1973,345,677.4595856467203,0.0,0.3317030338445359,0.6717044068668188,497.49550000000005
1973,346,677.4595856467204,0.0,0.3287292603192291,0.6643045608879982,497.49550000000005
1973,347,677.4595856467204,0.0,0.3258483370704226,0.6571669569991667,498.22850000000005
1973,348,678.2339726507893,0.0,0.32336087116833745,0.6510286545840314,502.68250000000006
1973,349,678.2339726507892,0.0,0.3206717327921492,0.6444180189853125,502.68250000000006
1973,350,678.2339726507892,0.0,0.31806637519685954,0.6380382503509442,502.68250000000006
1973,351,678.2339726507892,0.0,0.31554211200981797,0.6318802640659774,502.68250000000006
1973,352,678.2339726507892,0.0,0.31309633780536394,0.6259353771583711,502.68250000000006
1973,353,678.2339726507892,0.0,0.3107265266726613,0.6201952888756637,502.68250000000006
1973,354,678.2339726507892,0.0,0.3084302306825144,0.6146520622539319,502.68250000000006
1973,355,678.2339726507892,0.0,0.30620507827112575,0.609298106626992,502.68250000000006
1973,356,678.2339726507893,0.0,0.30404877255691876,0.6041261610265586,502.68250000000006
1973,357,678.2339726507893,0.0,0.3019590896048504,0.5991292784266867,502.68250000000006
1973,358,678.2339726507892,0.0,0.2999338766510987,0.5943008107882957,502.68250000000006
1973,359,678.2339726507893,0.0,0.2979710502995865,0.5896343948619126,502.68250000000006
1973,360,682.2973203052912,0.0,0.29775497173203114,0.5891214879015646,508.04850000000005
1973,361,682.2973203052912,0.0,0.29586380686062674,0.5846391422840713,508.04850000000005
1973,362,682.2973203052911,0.0,0.2940305867900952,0.5803056108211668,508.04850000000005
1973,363,682.2973203052912,0.0,0.292253442884449,0.5761153659180176,508.04850000000005
1973,364,682.2973203052911,0.0,0.29053056801761157,0.5720631119947901,508.04850000000005
1973,365,682.2973203052912,0.0,0.288860214766993,0.5681437746660448,508.04850000000005
1974,1,682.2973203052912,0.0,0.2872406936253119,0.564352490462484,508.04850000000005
1974,2,682.2973203052912,0.0,0.2856703712350277,0.5606845970668103,508.04850000000005
1974,3,682.2973203052912,0.0,0.28414766864911356,0.5571356240369414,508.04850000000005
1974,4,682.2973203052912,0.0,0.28267105962132255,0.5537012839912391,508.04850000000005
1974,5,682.2973203052912,0.0,0.2812390689285915,0.5503774642317453,508.04850000000005
1974,6,682.2973203052912,0.0,0.2798502707277635,0.5471602187826866,508.04850000000005
1974,7,682.2973203052912,0.0,0.27850328694839754,0.5440457608227058,508.04850000000005
1974,8,682.2973203052912,0.0,0.2771967857230716,0.5410304554904162,508.04850000000005
1974,9,682.2973203052911,0.0,0.27592947985625127,0.5381108130439498,508.04850000000005
1974,10,682.2973203052912,0.0,0.274700125332515,0.5352834823561932,508.04850000000005
1974,11,682.2973203052911,0.0,0.27350751986466326,0.5325452447283648,508.04850000000005
1974,12,682.2973203052912,0.0,0.272350501482021,0.5298930080055099,508.04850000000005
1974,13,682.2973203052911,0.0,0.2712279471590363,0.5273238009783485,508.04850000000005
1974,14,682.2973203052911,0.0,0.2701387714841137,0.5248347680567401,508.04850000000005
1974,15,682.2973203052912,0.0,0.26908192536846254,0.5224231642008,508.04850000000005
1974,16,682.2973203052912,0.0,0.2680563947946166,0.5200863500964441,508.04850000000005
1974,17,682.2973203052912,0.0,0.26706119960416363,0.5178217875628334,509.37100000000004
1974,18,682.2973203052912,0.0,0.2661039703027366,0.5156465155243106,509.37100000000004
1974,19,682.9397636959453,0.0,0.26546494719318403,0.5141959352473858,512.8960000000001
1974,20,683.9421439404155,0.0,0.2650241172656935,0.5131959881900524,515.8580000000001
1974,21,686.6717947307718,0.0,0.2653820196160591,0.5140077824470091,523.9865000000001
1974,22,691.2019111896122,0.0,0.26654613222281476,0.5166509610993396,530.806
1974,23,692.8593909187191,0.0,0.2663967083935781,0.5163114518789079,536.4405
1974,24,692.8593909187191,0.0,0.26555459427337824,0.5143993576954397,541.409
1974,25,692.8593909187191,0.0,0.2647715547191819,0.5126233635913636,542.877
1974,26,692.8593909187191,0.0,0.2640216842744254,0.5109243716944436,546.6099999999999
1974,27,692.8593909187191,0.0,0.2633201054152774,0.509336361416356,552.209
1974,28,705.9079038385947,0.0,0.2681211167080978,0.5202337311576315,560.93
1974,29,705.9079038385947,0.0,0.26728966409861576,0.5183413855362833,561.262
1974,30,705.9079038385946,0.0,0.26648476273735366,0.5165115137510938,562.6489999999999
1974,31,709.4478444688024,0.0,0.2671331621553419,0.5179854348872321,568.5579999999999
1974,32,715.062834257463,0.0,0.26856435893745184,0.5212434075590082,573.2399999999999
1974,33,715.062834257463,0.0,0.26772870880072963,0.519340362149451,574.1359999999999
1974,34,715.062834257463,0.0,0.266923716971863,0.517509188158143,574.7659999999998
1974,35,715.062834257463,0.0,0.2661465495612385,0.5157432151747848,574.7659999999998
1974,36,715.062834257463,0.0,0.26539177890733334,0.5140299240143742,574.7659999999998
1974,37,715.062834257463,0.0,0.2646587270210955,0.5123676175882855,574.7659999999998
1974,38,715.062834257463,0.0,0.26394673784102873,0.5107546596796847,574.7659999999998
1974,39,715.062834257463,0.0,0.26325517647536045,0.5091894724730642,574.7659999999998
1974,40,715.062834257463,0.0,0.2625834284710622,0.5076705341961396,574.7659999999998
1974,41,715.062834257463,0.0,0.26193089910887424,0.5061963768685418,574.7659999999998
1974,42,715.062834257463,0.0,0.2612970127234955,0.5047655841520311,574.7659999999998
1974,43,715.062834257463,0.0,0.260681212048112,0.5033767892972327,574.7659999999998
1974,44,715.062834257463,0.0,0.2600829575824539,0.5020286731821549,579.6634999999999
1974,45,715.831681183912,0.0,0.2598381435992684,0.5014773197247735,585.5239999999999
1974,46,715.831681183912,0.0,0.259337547118492,0.5003504777428949,585.5239999999999
1974,47,715.831681183912,0.0,0.2588511663941919,0.49925636464360323,585.5239999999999
1974,48,715.831681183912,0.0,0.25837858256197244,0.4981939751783698,587.7099999999999
1974,49,715.831681183912,0.0,0.25793619225534514,0.49720007541169675,589.1524999999999
1974,50,717.10662913251,0.0,0.2580055275351717,0.49735580891803666,594.7995
1974,51,720.3056898015293,0.0,0.25882100339141645,0.4991885366364987,599.711
1974,52,720.3056898015293,0.0,0.2584161740630213,0.49827845775694923,600.791
1974,53,720.5823035405397,0.0,0.2581335492401632,0.49764339585493744,606.7675
1974,54,722.7228820982712,0.0,0.2585799385677148,0.4986465496339697,613.4125
1974,55,722.7228820982712,0.0,0.2582680184736674,0.49794551991345654,613.4125
1974,56,722.7228820982712,0.0,0.2579648874568856,0.49726452574617636,613.4125
1974,57,722.7228820982712,0.0,0.25767029175994494,0.4966029729691146,613.4125
1974,58,722.7228820982712,0.0,0.2573839852591131,0.49596028616930155,613.4125
1974,59,722.7228820982712,0.0,0.25710572922006014,0.4953359080346869,617.2365
1974,60,755.6641895527981,0.0,0.2684227958163914,0.5209208696720667,627.762
1974,61,755.6641895527981,0.0,0.2676329963098063,0.5191225325064748,630.5794999999999
1974,62,798.5024386355665,0.0,0.2805807173281285,0.5488515737576637,644.7304999999999
1974,63,852.6015691728735,0.0,0.29475083840707184,0.5820068631817731,663.3839999999999
1974,64,878.8338117819729,0.0,0.2993781710322998,0.5929783519517028,677.7079999999999
1974,65,929.685781245694,0.0,0.3090296837934605,0.6160973564501926,687.6624999999999
1974,66,972.1422382902906,0.0,0.3155044882107404,0.6317886519894498,700.1574999999999
1974,67,1019.6992511856912,0.0,0.32205940128342847,0.6478260123206221,716.8184999999999
1974,68,1054.508688842411,0.0,0.325134456208109,0.6554030038897114,735.8814999999998
1974,69,1088.2530420841458,0.0,0.3273623376411763,0.6609141434375265,754.5099999999999
1974,70,1123.4566036679307,0.0,0.3292375867405627,0.6655671388517136,764.6579999999999
1974,71,1124.9364357733866,0.0,0.32557873988060926,0.6565005804940551,769.3159999999999
1974,72,1130.6999850885263,0.0,0.32267460702892903,0.6493391366606166,773.742
1974,73,1130.6999850885263,0.0,0.3189835237460338,0.6402812981996155,773.742
1974,74,1130.6999850885263,0.0,0.31539105096823017,0.6315124684304981,775.4789999999999
1974,75,1137.0398098398423,0.0,0.3128476971221954,0.6253321977338482,780.8694999999999
1974,76,1137.039809839842,0.0,0.30942691351450213,0.6170557766518647,783.2494999999999
1974,77,1137.0398098398423,0.0,0.3061092652412891,0.609067955969214,784.8949999999999
1974,78,1137.039809839842,0.0,0.3028876204211459,0.6013477466052112,790.1814999999999
1974,79,1148.8379400712472,0.0,0.3014719462932123,0.5979665638408769,796.3074999999999
1974,80,1148.8379400712472,0.0,0.2983769698219989,0.5905983553961642,797.4929999999999
1974,81,1148.8379400712474,0.0,0.29536843888207565,0.5834670352009586,799.5089999999999
1974,82,1148.8379400712474,0.0,0.2924484189069968,0.5765745766395789,801.699
1974,83,1148.8379400712472,0.0,0.28961524876165523,0.5699142542844463,802.5575
1974,84,1148.8379400712472,0.0,0.2868587045443711,0.5634595130941492,802.5575
1974,85,1148.8379400712474,0.0,0.28417153744802914,0.5571911969435545,802.5575
1974,86,1148.8379400712474,0.0,0.2815516362481004,0.5511024046320119,807.1075
1974,87,1148.8379400712474,0.0,0.27902312147017017,0.5452470180411172,813.5799999999999
1974,88,1161.7632638967914,0.0,0.2783409958802814,0.5436709085299853,822.0284999999999
1974,89,1224.5252039218958,0.0,0.2839662333044879,0.5567132549070591,834.4919999999998
1974,90,1235.796326345717,0.0,0.2824717136530346,0.5532381810755912,843.6204999999999
1974,91,1235.796326345717,0.0,0.27970422637457015,0.5468222577065245,848.6979999999999
1974,92,1302.8410776880003,0.0,0.2882439267696273,0.5667000334106382,864.7054999999999
1974,93,1397.161872889768,0.0,0.29882224765868304,0.591656424028545,876.4514999999999
1974,94,1451.7762919178267,0.0,0.30434207225375975,0.604828704313923,893.6629999999999
1974,95,1494.179447997472,0.0,0.3079942257984263,0.613601631962255,905.555
1974,96,1497.1342819633649,0.0,0.30821894794538207,0.6141429536568672,908.8085
1974,97,1497.1342819633649,0.0,0.30821894794538207,0.6141429536568672,913.379
1974,98,1521.2229756108911,0.0,0.30989275690722684,0.6181804478264592,923.2365
1974,99,1524.4670280539494,0.0,0.3100914866221396,0.6186604658150332,928.292
1974,100,1524.4670280539494,0.0,0.3100914866221396,0.6186604658150332,931.1410000000001
1974,101,1593.0867690716514,0.0,0.3138369395741931,0.627733303480156,940.6250000000001
1974,102,1673.8432923622966,0.0,0.31759427571427534,0.6368848239649019,955.5335000000001
1974,103,1759.4581140916912,0.0,0.32051915175724555,0.6440437181022572,973.4120000000001
1974,104,1864.4760525299878,0.0,0.3225709299269026,0.6490840422134749,990.9880000000002
1974,105,1915.888754265568,0.0,0.3228420160091027,0.6497511239513024,1004.6050000000001
1974,106,1954.403822830876,5.212372612504929,0.3228420160091027,0.6497511239513024,1012.5460000000002
1974,107,1965.57419234723,8.413694131420463,0.3228420160091027,0.6497511239513024,1019.7840000000001
1974,108,2000.3569580126189,23.1774874664207,0.3228420160091027,0.6497511239513024,1028.6295
1974,109,2083.0517678860383,72.21078430365095,0.3228420160091027,0.6497511239513024,1039.8235
1974,110,2167.982801306417,140.67894797921994,0.3228420160091027,0.6497511239513024,1050.6695
1974,111,2290.712181762681,263.4083284354841,0.31481633144960997,0.6301139123158301,1065.8365
1974,112,2338.592096906094,311.28824357889704,0.3061079292509826,0.609064747036949,1083.3905
1974,113,2425.7148761857907,398.41102285859324,0.29789697612817123,0.589458546786665,1100.0335
1974,114,2472.019668811854,444.7158154846571,0.29270844816397235,0.5771871987596602,1110.4425
1974,115,2473.2689221777673,445.96506885057,0.28854727517375633,0.5674105133934697,1117.381
1974,116,2503.1777719264373,475.8739185992399,0.28404222916301025,0.5568901550646413,1125.922
1974,117,2608.672425861423,581.368572534226,0.2765889743877268,0.5396295303384645,1141.6680000000001
1974,118,2701.161781618841,673.8579282916439,0.26837655441839514,0.5208155266397241,1160.3165000000001
1974,119,2740.8811360351565,713.5772827079593,0.25994837566012174,0.5017255543262716,1180.3070000000002
1974,120,2778.609699121719,751.3058457945225,0.2517134407493927,0.4832821229492379,1200.3770000000002
1974,121,2820.034625847068,792.7307725198714,0.24473513552340842,0.4678112956293869,1216.8860000000002
1974,122,2913.4670920543745,886.1632387271775,0.23882744043370688,0.45482532187401076,1230.7655000000002
1974,123,2944.8765540419226,917.5727007147254,0.23289312192165101,0.44188190286412016,1244.9945000000002
1974,124,3016.728175048363,989.424321721166,0.22750355832987634,0.43021312745518736,1258.1980000000003
1974,125,3100.031918144289,1072.7280648170927,0.22311424243435451,0.420769949307546,1269.1730000000002
1974,126,3178.4305435026295,1151.1266901754327,0.2184975074015737,0.4108948993672472,1280.9075000000003
1974,127,3244.0984436820077,1216.7945903548107,0.21462434508424422,0.4026552239502358,1290.9340000000002
1974,128,3244.0984436820077,1216.7945903548107,0.2114523116054979,0.39593732419385,1297.6180000000002
1974,129,3272.623843195329,1245.3199898681316,0.20703151331110226,0.3866196624919682,1309.2710000000002
1974,130,3304.7452625577757,1277.4414092305783,0.2030169587814038,0.3782031311476265,1319.3720000000003
1974,131,3375.254080009814,1347.9502266826175,0.19836020190487313,0.36849316926951636,1330.7845000000002
1974,132,3419.324960999088,1392.0211076718908,0.19149167581402227,0.3542738402979941,1349.2135000000003
1974,133,3484.1569033694614,1456.853050042264,0.1859092053689928,0.3428056298068885,1362.8565000000003
1974,134,3537.953852818498,1510.6499994913015,0.18061055673880733,0.33199299575170976,1375.5160000000003
1974,135,3573.9328556996434,1546.629002372446,0.1733085001956447,0.31720614809416586,1395.8690000000004
1974,136,3636.0987149621023,1608.7948616349054,0.167177668643822,0.30489157875334916,1411.1555000000003
1974,137,3659.7369706015597,1632.433117274363,0.16038770251111664,0.29135840716753003,1429.8270000000002
1974,138,3672.287322717611,1644.983469390414,0.15303567479617852,0.27682784036810903,1451.8505000000002
1974,139,3691.238505200151,1663.9346518729535,0.14627591541538165,0.26357870560595265,1471.7045000000003
1974,140,3709.3929074432253,1682.0890541160281,0.1400490570551447,0.25146655741496665,1489.5325000000003
1974,141,3740.9211188514637,1713.6172655242667,0.13348051575789965,0.23878447322869933,1510.1765000000003
1974,142,3771.2094036227627,1743.9055502955653,0.12680657227798542,0.22599696832154229,1532.6970000000003
1974,143,3785.6912728933785,1758.3874195661815,0.12044806964564314,0.2139044520547355,1554.7615000000003
1974,144,3812.8797850183514,1785.5759316911542,0.114722956806934,0.2030910663433104,1574.2170000000003
1974,145,3834.9717639512937,1807.6679106240967,0.10974037517338764,0.19373690917945266,1590.0840000000003
1974,146,3851.2406651860233,1823.9368118588259,0.10528131918017103,0.18540988870579947,1603.9735000000003
1974,147,3862.5697719177433,1835.2659185905463,0.10107569983976472,0.17759408758255768,1617.3090000000002
1974,148,3880.519982156792,1853.216128829595,0.09702714456804107,0.17010464407783296,1630.5330000000001
1974,149,3888.035223035369,1860.7313697081718,0.0925023113199579,0.16177376625903175,1647.8300000000002
1974,150,3896.2931041323245,1868.989250805127,0.08756298347005376,0.1527270314809447,1670.2340000000002
1974,151,3903.5722614544898,1876.2684081272923,0.08292059266039642,0.14426869295850014,1692.1855
1974,152,3908.7383393284626,1881.4344860012657,0.0785167904969103,0.13628453811750285,1714.1025
1974,153,3915.427818675969,1888.1239653487714,0.0748383278625322,0.12964462675487096,1731.0885
1974,154,3921.5967840134517,1894.2929306862538,0.07130548168551454,0.12329237125658535,1748.343
1974,155,3926.9030813600552,1899.5992280328576,0.06784026991272396,0.11708515794554487,1766.7040000000002
1974,156,3931.2714320883633,1903.9675787611664,0.06432050420016333,0.11080380026765277,1787.669
1974,157,3933.42721210299,1906.1233587757924,0.060945105114743825,0.10480223412664942,1809.1785
1974,158,3935.011260333198,1907.707407006001,0.057674843478271676,0.09900814531818834,1831.71
1974,159,3935.7975585328536,1908.4937052056562,0.054588191130722,0.09355778305031043,1854.2655
1974,160,3936.70850462165,1909.4046512944528,0.051750842078344794,0.08856331074605513,1875.7894999999999
1974,161,3937.7046868815255,1910.400833554328,0.04885597677494791,0.08348297320525473,1900.5294999999999
1974,162,3938.3210116171167,1911.0171582899184,0.04634678716612861,0.07909197029830976,1921.9415
1974,163,3938.9487698921153,1911.644916564918,0.04425475590103379,0.0754398041852527,1938.7904999999998
1974,164,3939.7661010530283,1912.4622477258313,0.04232967575601432,0.07208614903159113,1954.6055
1974,165,3940.3209028408496,1913.0170495136529,0.04042720751041551,0.06877850231495192,1971.7565
1974,166,3940.718523405839,1913.4146700786414,0.03848654696178033,0.06541120388628106,1991.4835
1974,167,3941.0812395203166,1913.777386193119,0.036612919431427526,0.062166658537303854,2011.97
1974,168,3941.2877633861235,1913.9839100589259,0.035077253088273364,0.05951205976913264,2027.5605
1974,169,3941.3988135859995,1914.094960258802,0.0336663925265992,0.057076925062723015,2042.2475
1974,170,3941.541128395049,1914.2372750678512,0.032151092412163296,0.05446548515180538,2060.681
1974,280,105.0,0.0,0.0,0.14469,0.0
1974,281,105.0,0.0,0.0,0.14469,0.0
1974,282,105.0,0.0,0.0,0.14469,0.0
1974,283,105.0,0.0,0.0,0.14469,0.0
1974,284,105.0,0.0,0.0,0.14469,0.0
1974,285,105.0,0.0,0.0,0.14469,0.0
1974,286,105.0,0.0,0.0,0.14469,0.0
1974,287,105.0,0.0,0.08315238656939639,0.14469,0.0
1974,288,107.11581245298436,0.0,0.09405723919424813,0.16463192142260444,15.804
1974,289,114.92470945591592,0.0,0.10243542189778942,0.1801170131516544,26.807000000000002
1974,290,121.4966055005903,0.0,0.10948977844262331,0.1932678297848911,35.5865
1974,291,134.2087753612064,0.0,0.12096528871185808,0.21488482092763364,49.1365
1974,292,138.14513256782408,0.0,0.12709840954681273,0.2265540920147111,56.7265
1974,293,141.32970500491408,0.0,0.13287069908517224,0.23761196219666983,63.53
1974,294,145.61740277785165,0.0,0.13814277545615328,0.24777609136137987,69.4395
1974,295,145.61740277785165,0.0,0.14162582115599498,0.254525281136519,73.3535
1974,296,159.17629690568177,0.0,0.15201322245516113,0.27481705971612863,83.3605
1974,297,169.31376727724523,0.0,0.16683933087979708,0.3042146255299777,97.5375
1974,298,176.82288745673532,0.0,0.18384382343400785,0.3385825824680406,112.85
1974,299,189.6332332720482,0.0,0.20435881803934564,0.3810116186655518,129.714
1974,300,208.16962594899965,0.0,0.21621890826358137,0.40604252890795006,139.4565
1974,301,225.59956337841186,0.0,0.22844350851327155,0.43224231155745185,149.797
1974,302,248.16752615184743,0.0,0.24690958853118672,0.4726166500636556,164.8005
1974,303,252.16237382728164,0.0,0.26652380059224967,0.5166002165067914,180.6
1974,304,266.46479578258885,0.0,0.29376887253127193,0.5796878650778374,199.9605
1974,305,289.9380480515077,0.0,0.3229088750982858,0.6499156901521055,219.31799999999998
1974,306,317.07822954758467,0.0,0.3343923814054146,0.6784249055580635,238.82199999999997
1974,307,346.67716162155153,0.0,0.34635572522314306,0.7086533297731881,256.883
1974,308,351.5068017922748,0.0,0.3458509273320526,0.7073666894000572,271.998
1974,309,359.2102247446946,0.0,0.346874507288327,0.7099766490636126,281.7895
1974,310,364.7782762179076,0.0,0.3469213254195388,0.7100961253609229,288.892
1974,311,378.9463728972995,0.0,0.3511407008610741,0.7208989702964848,296.65999999999997
1974,312,379.59579566724483,0.0,0.348850528927442,0.715026768110232,302.5195
1974,313,388.6920976156266,0.0,0.3507503369929774,0.7198965791484196,309.4905
1974,314,388.91722449926027,0.0,0.3484769176148945,0.714070755739613,316.2325
1974,315,394.611580625105,0.0,0.3490058110114569,0.7154242718304791,326.14250000000004
1974,316,399.42018524681316,0.0,0.3492123432493591,0.7159531168140197,336.01200000000006
1974,317,405.1541420291408,0.0,0.34997467988733766,0.7179066047194365,341.23850000000004
1974,318,405.1541420291408,0.0,0.3481134457216514,0.7131412145003878,343.18500000000006
1974,319,405.15414202914076,0.0,0.3464341198064791,0.7088532328087533,343.18500000000006
1974,320,405.15414202914076,0.0,0.34491890718927143,0.7049937419871446,343.18500000000006
1974,321,405.1541420291408,0.0,0.34356312303720427,0.7015479011974034,343.18500000000006
1974,322,408.5690037487859,0.0,0.34405106019512965,0.7027872145511797,348.44550000000004
1974,323,416.5596082949834,0.0,0.34690664219446465,0.71005865396943,354.98800000000006
1974,324,426.57663325807005,0.0,0.35071786888379125,0.7198132334566678,365.6890000000001
1974,325,445.5503135649982,0.0,0.3587179220118498,0.7404764326587722,374.94700000000006
1974,326,445.77362566070985,0.0,0.35754005868242267,0.7374180205005616,377.53450000000004
1974,327,445.77362566070985,0.0,0.3564485096566167,0.734588731789062,380.46650000000005
1974,328,472.5376482852741,0.0,0.3681363292769627,0.7651360316424803,390.50350000000003
1974,329,478.2936055445996,0.0,0.3693114638408195,0.7682385697574652,400.92800000000005
1974,330,478.80667361681947,0.0,0.36815185340279066,0.7651769801288255,403.56850000000003
1974,331,478.80667361681935,0.0,0.36682633546127763,0.7616842381725102,403.56850000000003
1974,332,478.80667361681935,0.0,0.36554696938750575,0.7583200339919561,405.09150000000005
1974,333,478.80667361681935,0.0,0.3643263025976379,0.7551165028304304,405.09150000000005
1974,334,478.8066736168193,0.0,0.36314820458416186,0.7520305178954686,405.13950000000006
1974,335,479.49601941213314,0.0,0.3623215600625511,0.7498685588860633,407.15650000000005
1974,336,479.49601941213314,0.0,0.361227869143979,0.7470124848861782,407.5425000000001
1974,337,479.49601941213314,0.0,0.3601760496605846,0.7442703634397736,408.51200000000006
1974,338,479.49601941213314,0.0,0.3591702814281307,0.7416525116774274,408.51200000000006
1974,339,479.49601941213314,0.0,0.35819967905543515,0.7391300837284474,408.51200000000006
1974,340,479.49601941213325,0.0,0.3572630228515723,0.7366994903122803,408.51200000000006
1974,341,479.49601941213314,0.0,0.35635913436105404,0.73435728413404,408.51200000000006
1974,342,480.042178967022,0.0,0.3557374313787506,0.7327482012011233,411.48650000000004
1974,343,480.042178967022,0.0,0.3549119349234485,0.7306140608400239,411.83400000000006
1974,344,480.042178967022,0.0,0.3541188070556901,0.728566173273845,411.83400000000006
1974,345,480.04217896702187,0.0,0.3533534763166768,0.7265924417022099,411.83400000000006
1974,346,480.042178967022,0.0,0.35261497335024106,0.7246901103244267,412.35300000000007
1974,347,480.6084161303688,0.0,0.3521698989736721,0.7235446779696594,414.5610000000001
1974,348,484.8365134961331,0.0,0.3534515479615601,0.7268452307167887,418.9715000000001
1974,349,488.4462936406439,0.0,0.3543976798422681,0.729285947053593,422.6455000000001
1974,350,490.8211735128205,0.0,0.3547360371635838,0.7301596686608633,427.48500000000007
1974,351,492.57284288202806,0.0,0.35478788023264973,0.7302935806586462,430.27400000000006
1974,352,492.5728428820281,0.0,0.3540514265502811,0.7283923100522787,430.27400000000006
